id,community,text,
1421508372248080385,franz kafka,@_Doctor_Dom Kafka would have a field day. Training shouldn't be a trial.,
1421509076517859328,franz kafka,"@flossyflange It's a classic Kafka trap, you can't win either way...",
1421510973257617410,apache kafka,Bridging The Gap Between Engineers & #DataScientists https://t.co/V7CHdmt9BS #DataScience #Bigdata #cassandra #kafka #hadoop #spark #MachineLearning #Deeplearning #ArtificialIntelligence #NLP #NoSQL #IoT #TensorFlow #Serverless #kubernetes #GlobalAI #AutoML #DataMining #DataBase,
1421511897308930053,apache kafka,"@apachekafka users, are you using KSQL or just vanilla Kafka?",
1421512239190736897,franz kafka,i think im stable enough to give kafka another try,
1421512803844861953,franz kafka,some man came up to me and eliza outside the continental last night and asked if we like Kafka and eliza walked away and stood across the street,
1421513127368085505,franz kafka,"@shawolroom Little Prince, Kafka on the shore. Beli di books & beyond.",
1421514037058146305,franz kafka,Why are the 4stars always the hottest like damn Kafka Jane and Tessa are literally so pretty I’m gonna lose it,
1421514615180218370,franz kafka,"@haggardherbs @davpol8112 Also, some years ago I stayed in Prague in an apartment directly across from where Kafka used to live. Though nice enough, it also had a slightly creepy vibe. I could picture Metamorphosis happening there. I was like...please don't let me wake up as a giant insect!",
1421516005818478594,apache kafka,Data in motion is the frontier for harnessing the power of data. Read the article below 👇 https://t.co/c1ZKuJY4gL #digitalmarketing #appdevelopers  #uidesign #uiux #Vinnove,
1421516214652784640,franz kafka,"If you fall into the Venn diagram that includes parents of young children and Kafka fans, you'll enjoy this, from McSweeney's.   https://t.co/K0A8IWe0IH",
1421516762479202305,apache kafka,Do you want to move to Germany?   PAYBACK GmbH  is hiring a Software Engineer Python (m/f/d)   ⚙️ Tech stack: #Data-Science #DevOps #Git #Jenkins #Kafka #Kubernetes   Take your chance: https://t.co/pMiXPbfNAb   #VisaSponsorship #Developers #GermanTechJobs,
1421517264591982595,apache kafka,#Kodiak Robotics’ founder says tight focus on #autonomous trucks is working https://t.co/aVF7Hs8kBi #BigData #Cassandra #kafka #hadoop #spark #NLP #NoSQL #IoT #Machinelearning #Deeplearning #ArtificialIntelligence #R #Python #TensorFlow #Serverless #Kubernets #GlobalAI #AutoML,
1421519488982425605,franz kafka,@silkiestmaria Are we sure Kafka wasn't from Germany?,
1421521627112779783,franz kafka,@sadsyphus so true bestie. Like two and a half weeks until kafka and jason day,
1421522548051824641,franz kafka,kafka go away there can be only one of us,
1421523565988483073,apache kafka,How #Agile team culture can help improve software quality https://t.co/dLFzPoYog5 #scrum #kanban #DataScience #Bigdata #cassandra #Kafka #Hadoop #spark #NLP #NoSQL #IoT #TensorFlow #Serverless #Kubernetes #GlobalAI #AutoML #DataMining #DataBase #R #Python #MachineLearning #DL #AI,
1421523839851188227,franz kafka,Carti had everyone talking about Kafka and metamorphosis. 🧠🧠🧠,
1421526353455849472,franz kafka,Kafka and the Doll: The Pervasiveness of Loss https://t.co/crtk1EXiFa #PROFOUNDLYBEAUTIFUL,
1421526937504292866,franz kafka,kafka's metamorphosis ends on a bittersweet note as gregor samsa realizes that he's not a bug but a feature,
1421528588961058822,apache kafka,#AI and #ML for the Masses https://t.co/wb7gmLrFEJ #DataScience #MachineLearning #Deeplearning #ArtificialIntelligence #NLP #NoSQL #IoT #TensorFlow #Serverless #Kubernetes #GlobalAI #AutoML #DataMining #DataBase #R #Python #Cassandra #kafka #Hadoop #spark,
1421529706302779399,franz kafka,"Kafka is a solipsist, nor even thinks it's a death/doom metal band.",
1421530250467373057,franz kafka,"@newbury_eric @donlemon imagine them in uniforms presiding over your trial, Kafka",
1421531639943942156,franz kafka,@michaeljsandel discography? omg i didnt know kafka was a pop star 🤩 kafka drop ur next mixtape king !!!,
1421531900976455690,apache kafka,"🎦 Watch a demo of #InterSystemsIRIS with Kafka, Schema Registry, AVRO and Schema Migration on @InterSystemsDev. #JSON #SQL #DevTools #Code https://t.co/UfJWfflb47",
1421532324651585537,franz kafka,@SonOfTheSunBTC Great Stack. A few suggestions based on that.  Fiction: Steppenwolf The third policeman (Irish Kafka)   NonFiction: Sapiens  Economics/philosphy: Walden pond Ultimate Jim Rohn - (get audiobook),
1421535480395538440,franz kafka,"@jojosully75 @domjoly More gaslighting and made up rules every day, it's like a Kafka novel come true",
1421536839337402369,franz kafka,☀️ July reads ☀️  These Violent Delights - 5⭐️ The Inheritance Games - 3⭐️ Kafka on the Shore - 3.5⭐️ Heartless - 3⭐️ The Seven Husbands of Evelyn Hugo - 4⭐️ Heart bones - 3⭐️ Spin the Dawn - 5⭐️ Unravel the Dusk - 3.5⭐️,
1421538263177830403,franz kafka,Not to be dramatic but what in the milf kink is kafka on the shore about? The fuuuucccknkkkkk,
1421539534966120448,franz kafka,"New @AAOjournal Pictures & Perspectives  ""Progressive Retinochoroidal Atrophy in Dense Deposit Disease""  Exam: bilateral, symmetric central/peripheral drusen, bone-spicule pigmentation & islands of outer retinal atrophy (markedly progressed compared with 21 years earlier).",
1421541289418313729,franz kafka,"“Believing that art itself, and the proper expression of emotions, was the most sublime thing in the world, [Beethoven] thought political power and wealth served only one purpose: to make art possible.”  Haruki Murakami • Kafka on the Shore",
1421541340693680129,franz kafka,"Me too, Beethoven. On all counts.",
1421542581121527813,franz kafka,𝙰𝚗𝚍 𝚑𝚎 𝚠𝚊𝚜 𝟷𝟶𝟶% 𝚛𝚒𝚐𝚑𝚝 🖤🥀,
1421543639486922752,apache kafka,How to Use Kafka Connect to Create an Open Source Data Pipeline for Processing Real-Time Data https://t.co/kAFQiLrMbp,
1421544512070078464,franz kafka,"@aitheuus Thank you, Kafka on the Shore",
1421545015092948998,apache kafka,@Luck_2004 @ScoonTv Same story #BigData #CCNP #ApacheKafka,
1421545852309544964,franz kafka,kafka??? he's uhh he's not here right now this is just my pet bug uhhh *coughs*ka y-yeah kofka ha-haha-ha,
1421547219019354117,franz kafka,Happening Today: Outdoor Live Music at Kafka's 2-4 pm https://t.co/CEPxHgRsb9 https://t.co/rK4GPELV9G,
1421548939203907586,franz kafka,"@erinbiba @ZiikZiiii does this deserve a 🤡? I appreciate your honesty and uncompromising, informed takes. Watching half measures, outdated measures, and absurd measures play out… it’s like a slow motion horror film, but real life. However much Kafka I read in college did not prepare me!",
1421549570576687105,franz kafka,I wish kafka could’ve lived to see the bureaucratic nightmare that is traveling internationally in the 21st cejtry,
1421549633633853444,franz kafka,I wish kafka could’ve lived to see the bureaucratic nightmare that is traveling internationally in the 21st century,
1421550335219355649,apache kafka,@ilopmar @apachekafka This article may be of interest: https://t.co/GcNfZgUqaF  And somewhere I read something about testContainers using it 🤔,
1421551090814816257,franz kafka,@elisavaIentine waittt you had kafka?🤤 soo good,
1421552766900752392,franz kafka,"Only thing is...with Kafka, Josef K got a trial!",
1421553429940375552,franz kafka,@Evolving_Ego Correct. And wonder why they said it. Empathy.   Wonder if Dawkins ever wondered why Kafka wrote Metamorphosis.,
1421553455127216129,apache kafka,"Blogged: Building a Low-Latency Fitness Leaderboard with Apache Pinot.  Here, I introduce you to @ApachePinot with a practical example where fitness band events are ingested from a Kafka topic, then analyzed by Pinot to generate a leaderboard.  https://t.co/2hfG6bkKDK",
1421553495614705664,franz kafka,"@FranklinVH2 @Corvated1 ""Kafka was just generally sad about existence""",
1421554702844579848,franz kafka,"@SamStarletta @WonPeople For Murakami I would suggest Kafka On The Shore, very well written and funny in parts. The Remains of the Day - is a good novel by Ishiguro although my favourite is Never Let Me Go which is rather dystopian and dark but I really liked it.",
1421555706260430850,franz kafka,you like murakami books??? so that means you've read kafka on the shore????? right???? ok now be my bestie @eaJPark https://t.co/On1kVfL021,
1421557450944155657,franz kafka,@Pythagasaurus2 Many readers don't see the humor in Kafka.  That's always puzzled me,
1421558009352839171,franz kafka,"@coffeew_cream @REHABSUPERMODEL by kafka? or something else? i have read about a half of the trial but it made me really really depressed so i kinda dropped it (for now, its really well written and i really liked it but at that moment i i was rly not in a stable enough headspace for it lol)",
1421558953234808837,apache kafka,@antonmry @ilopmar @apachekafka We (@testcontainers) are using @confluentinc's Kafka images and start ZooKeeper in the same container as Kafka's by default :),
1421560586496839683,franz kafka,if kafka were alive today do you think he would be my friend maybe 🥺,
1421563677556228096,apache kafka,"@bsideup @ilopmar @apachekafka @testcontainers @confluentinc Oh, thanks for the clarification. I have no idea where I read something about zookeeper-less kafka for testing",
1421566451941617664,apache kafka,@antonmry @ilopmar @apachekafka @testcontainers @confluentinc IIRC @gAmUssA was playing with it and @testcontainers :),
1421566538671218690,franz kafka,cant wait for kaiju no 8 get an adaptation cuz kafka was a good character development,
1421567278282248193,apache kafka,"I want to build a TOY project using a streaming/log-based/kafka-esque architecture.  What I *want* is an 'sqlite3' for a log-based data format. Multiple topics, producers, and consumers where you consume things guaranteed in COMMIT order  Ideas? Does such a thing exist?",
1421567807968489476,franz kafka,Interesting. Interesting.,
1421568265197809664,apache kafka,Awesome article by @dunithd on building end user-facing leaderboard using @ApachePinot,
1421568904246308865,franz kafka,twitter kafka-posting abt metamorphosis is good bc i’d be scared to witness “a hunger artist” posting,
1421570623810252800,apache kafka,"New post: ""Interesting Stuff - Week 30, 2021"". Kafka & stream - table duality, ksqlDB & foreign key  joins, data discovery in data meshes, and other interesting topics. https://t.co/vFENTLktLk #apachekafka #kafka #ksqldb #bigdata #MVPBuzz https://t.co/xUw4uOQFpu",
1421570625143988230,franz kafka,"@Jonathan_K_Cook @Phraortes ""Jigsaw identification"" Makes Kafka look like Enid Blyton",
1421571167161307137,franz kafka,Isolated from the word salad produced by visitors to the Goethehaus from Schiller to Kafka his beloved magic.,
1421571302050172933,franz kafka,@c4tluvrr7 go read kafka on the shore u got it https://t.co/VTkLiDUAK9,
1421571548209684484,apache kafka,@bsideup @antonmry @apachekafka @testcontainers @confluentinc Right. I was also talking a look how you do it. That was going to be my next try but at the end I found the other docker image.,
1421572524442271750,franz kafka,if he has a kafka tattoo and a prince andrei tattoo he’s run through,
1421572642142924807,franz kafka,"@poetsofine Isn’t he an imperialist racist White man?   Anyway Oscar Wilde didn’t say that. You’d know that if you’d read him, like I have. The quote is often attributed to Twain so congratulations on being more wrong than anybody I’ve ever seen on that one.   https://t.co/MEjSrs9qsb",
